StartTime,EndTime,AvgRate,total
2018/08/16 02:00:00,2018/08/16 04:00:00,258.47Mbps,232623028059
2018/08/16 04:00:00,2018/08/16 06:00:00,186.79Mbps,168113265351
2018/08/16 06:00:00,2018/08/16 08:00:00,197.63Mbps,177863739233
2018/08/16 08:00:00,2018/08/16 10:00:00,317.34Mbps,285604930654
2018/08/16 10:00:00,2018/08/16 12:00:00,450.00Mbps,405001078879
2018/08/16 12:00:00,2018/08/16 14:00:00,486.64Mbps,437978820833
2018/08/16 14:00:00,2018/08/16 16:00:00,457.78Mbps,412004097514
2018/08/16 16:00:00,2018/08/16 18:00:00,438.30Mbps,394467510085
2018/08/16 18:00:00,2018/08/16 20:00:00,359.59Mbps,323631034285
2018/08/16 20:00:00,2018/08/16 22:00:00,422.71Mbps,380440850560
2018/08/16 22:00:00,2018/08/17 00:00:00,368.37Mbps,331531781037
2018/08/17 00:00:00,2018/08/17 02:00:00,319.29Mbps,287358531652
2018/08/17 02:00:00,2018/08/17 04:00:00,244.96Mbps,220464406713
2018/08/17 04:00:00,2018/08/17 06:00:00,180.64Mbps,162573912413
2018/08/17 06:00:00,2018/08/17 08:00:00,195.81Mbps,176232184187
2018/08/17 08:00:00,2018/08/17 10:00:00,353.14Mbps,317824604578
2018/08/17 10:00:00,2018/08/17 12:00:00,544.14Mbps,489727380307
2018/08/17 12:00:00,2018/08/17 14:00:00,528.59Mbps,475735190863
2018/08/17 14:00:00,2018/08/17 16:00:00,564.68Mbps,508214505871
2018/08/17 16:00:00,2018/08/17 18:00:00,455.81Mbps,410229807260
2018/08/17 18:00:00,2018/08/17 20:00:00,395.23Mbps,355710073895
2018/08/17 20:00:00,2018/08/17 22:00:00,487.55Mbps,438792238797
2018/08/17 22:00:00,2018/08/18 00:00:00,476.57Mbps,428916322828
2018/08/18 00:00:00,2018/08/18 02:00:00,367.65Mbps,330887697771
2018/08/18 02:00:00,2018/08/18 04:00:00,300.35Mbps,270317325715
2018/08/18 04:00:00,2018/08/18 06:00:00,313.55Mbps,282192796658
2018/08/18 06:00:00,2018/08/18 08:00:00,203.28Mbps,182950197330
2018/08/18 08:00:00,2018/08/18 10:00:00,265.58Mbps,239023021479
2018/08/18 10:00:00,2018/08/18 12:00:00,430.12Mbps,387110726980
2018/08/18 12:00:00,2018/08/18 14:00:00,551.74Mbps,496562110437
2018/08/18 14:00:00,2018/08/18 16:00:00,416.27Mbps,374646883633
2018/08/18 16:00:00,2018/08/18 18:00:00,394.64Mbps,355177752380
2018/08/18 18:00:00,2018/08/18 20:00:00,401.80Mbps,361616475003
2018/08/18 20:00:00,2018/08/18 22:00:00,466.42Mbps,419780196114
2018/08/18 22:00:00,2018/08/19 00:00:00,454.84Mbps,409356861141
2018/08/19 00:00:00,2018/08/19 02:00:00,365.12Mbps,328607478863
2018/08/19 02:00:00,2018/08/19 04:00:00,283.66Mbps,255290661461
2018/08/19 04:00:00,2018/08/19 06:00:00,230.17Mbps,207151241194
2018/08/19 06:00:00,2018/08/19 08:00:00,174.36Mbps,156921641944
2018/08/19 08:00:00,2018/08/19 10:00:00,253.09Mbps,227780465327
2018/08/19 10:00:00,2018/08/19 12:00:00,307.54Mbps,276784855443
2018/08/19 12:00:00,2018/08/19 14:00:00,371.14Mbps,334029014925
2018/08/19 14:00:00,2018/08/19 16:00:00,403.31Mbps,362982090793
2018/08/19 16:00:00,2018/08/19 18:00:00,421.12Mbps,379006709453
2018/08/19 18:00:00,2018/08/19 20:00:00,375.05Mbps,337545846943
2018/08/19 20:00:00,2018/08/19 22:00:00,440.81Mbps,396730006027
2018/08/19 22:00:00,2018/08/20 00:00:00,489.95Mbps,440954282350
2018/08/20 00:00:00,2018/08/20 02:00:00,337.29Mbps,303558990356
2018/08/20 02:00:00,2018/08/20 04:00:00,218.00Mbps,196196557927
2018/08/20 04:00:00,2018/08/20 06:00:00,162.93Mbps,146636232419
2018/08/20 06:00:00,2018/08/20 08:00:00,159.39Mbps,143446882567
2018/08/20 08:00:00,2018/08/20 10:00:00,364.66Mbps,328196673804
2018/08/20 10:00:00,2018/08/20 12:00:00,485.05Mbps,436548090729
2018/08/20 12:00:00,2018/08/20 14:00:00,605.83Mbps,545244222493
2018/08/20 14:00:00,2018/08/20 16:00:00,710.05Mbps,639044583955
2018/08/20 16:00:00,2018/08/20 18:00:00,543.51Mbps,489161567657
2018/08/20 18:00:00,2018/08/20 20:00:00,453.54Mbps,408187674800
2018/08/20 20:00:00,2018/08/20 22:00:00,446.06Mbps,401453424221
2018/08/20 22:00:00,2018/08/21 00:00:00,467.51Mbps,420757632012
2018/08/21 00:00:00,2018/08/21 02:00:00,409.02Mbps,368118265870
2018/08/21 02:00:00,2018/08/21 04:00:00,246.12Mbps,221505721058
2018/08/21 04:00:00,2018/08/21 06:00:00,184.54Mbps,166086669121
2018/08/21 06:00:00,2018/08/21 08:00:00,173.74Mbps,156365515710
2018/08/21 08:00:00,2018/08/21 10:00:00,357.19Mbps,321472055978
2018/08/21 10:00:00,2018/08/21 12:00:00,489.23Mbps,440302775159
2018/08/21 12:00:00,2018/08/21 14:00:00,556.33Mbps,500694489501
2018/08/21 14:00:00,2018/08/21 16:00:00,649.78Mbps,584798037191
2018/08/21 16:00:00,2018/08/21 18:00:00,538.59Mbps,484727657333
2018/08/21 18:00:00,2018/08/21 20:00:00,494.63Mbps,445163742280
2018/08/21 20:00:00,2018/08/21 22:00:00,474.65Mbps,427182693394
2018/08/21 22:00:00,2018/08/22 00:00:00,412.54Mbps,371288856648
2018/08/22 00:00:00,2018/08/22 02:00:00,349.63Mbps,314664591339
2018/08/22 02:00:00,2018/08/22 04:00:00,277.78Mbps,250000419753
2018/08/22 04:00:00,2018/08/22 06:00:00,161.06Mbps,144949942803
2018/08/22 06:00:00,2018/08/22 08:00:00,193.17Mbps,173851437597
2018/08/22 08:00:00,2018/08/22 10:00:00,343.95Mbps,309559037116
2018/08/22 10:00:00,2018/08/22 12:00:00,453.93Mbps,408532635275
2018/08/22 12:00:00,2018/08/22 14:00:00,543.52Mbps,489163693253
2018/08/22 14:00:00,2018/08/22 16:00:00,559.18Mbps,503261450025
2018/08/22 16:00:00,2018/08/22 18:00:00,504.56Mbps,454101563875
2018/08/22 18:00:00,2018/08/22 20:00:00,459.07Mbps,413159589218
2018/08/22 20:00:00,2018/08/22 22:00:00,516.00Mbps,464398513945
2018/08/22 22:00:00,2018/08/23 00:00:00,496.89Mbps,447198787360
2018/08/23 00:00:00,2018/08/23 02:00:00,337.67Mbps,303899876505
2018/08/23 02:00:00,2018/08/23 04:00:00,234.70Mbps,211229886532
2018/08/23 04:00:00,2018/08/23 06:00:00,176.90Mbps,159213579393
2018/08/23 06:00:00,2018/08/23 08:00:00,171.79Mbps,154614711055
2018/08/23 08:00:00,2018/08/23 10:00:00,318.02Mbps,286220763278
2018/08/23 10:00:00,2018/08/23 12:00:00,431.42Mbps,388276073070
2018/08/23 12:00:00,2018/08/23 14:00:00,508.88Mbps,457990100101
2018/08/23 14:00:00,2018/08/23 16:00:00,579.37Mbps,521428678812
2018/08/23 16:00:00,2018/08/23 18:00:00,493.84Mbps,444456596867
2018/08/23 18:00:00,2018/08/23 20:00:00,505.89Mbps,455305349980
2018/08/23 20:00:00,2018/08/23 22:00:00,412.17Mbps,370955181357
2018/08/23 22:00:00,2018/08/24 00:00:00,420.66Mbps,378595197620
2018/08/24 00:00:00,2018/08/24 02:00:00,332.14Mbps,298923733962
2018/08/24 02:00:00,2018/08/24 04:00:00,259.91Mbps,233916664273
2018/08/24 04:00:00,2018/08/24 06:00:00,190.89Mbps,171797169292
2018/08/24 06:00:00,2018/08/24 08:00:00,226.68Mbps,204011577607
2018/08/24 08:00:00,2018/08/24 10:00:00,323.22Mbps,290897543102
2018/08/24 10:00:00,2018/08/24 12:00:00,430.53Mbps,387475486415
2018/08/24 12:00:00,2018/08/24 14:00:00,456.89Mbps,411203344880
2018/08/24 14:00:00,2018/08/24 16:00:00,472.73Mbps,425455500891
2018/08/24 16:00:00,2018/08/24 18:00:00,498.27Mbps,448441012193
2018/08/24 18:00:00,2018/08/24 20:00:00,372.84Mbps,335555466435
2018/08/24 20:00:00,2018/08/24 22:00:00,383.20Mbps,344879960026
2018/08/24 22:00:00,2018/08/25 00:00:00,397.41Mbps,357666983747
2018/08/25 00:00:00,2018/08/25 02:00:00,359.91Mbps,323920248336
2018/08/25 02:00:00,2018/08/25 04:00:00,266.48Mbps,239828089714
2018/08/25 04:00:00,2018/08/25 06:00:00,170.57Mbps,153512430760
2018/08/25 06:00:00,2018/08/25 08:00:00,211.35Mbps,190218332869
2018/08/25 08:00:00,2018/08/25 10:00:00,258.17Mbps,232356883158
2018/08/25 10:00:00,2018/08/25 12:00:00,331.73Mbps,298556013518
2018/08/25 12:00:00,2018/08/25 14:00:00,382.52Mbps,344263748697
2018/08/25 14:00:00,2018/08/25 16:00:00,392.42Mbps,353177523971
2018/08/25 16:00:00,2018/08/25 18:00:00,385.44Mbps,346900342726
2018/08/25 18:00:00,2018/08/25 20:00:00,421.49Mbps,379339249025
2018/08/25 20:00:00,2018/08/25 22:00:00,433.43Mbps,390083186266
2018/08/25 22:00:00,2018/08/26 00:00:00,421.95Mbps,379753773598
2018/08/26 00:00:00,2018/08/26 02:00:00,368.87Mbps,331984785783
2018/08/26 02:00:00,2018/08/26 04:00:00,264.36Mbps,237922487769
2018/08/26 04:00:00,2018/08/26 06:00:00,188.36Mbps,169524879204
2018/08/26 06:00:00,2018/08/26 08:00:00,167.71Mbps,150941087500
2018/08/26 08:00:00,2018/08/26 10:00:00,208.27Mbps,187443594740
2018/08/26 10:00:00,2018/08/26 12:00:00,314.39Mbps,282953074839
2018/08/26 12:00:00,2018/08/26 14:00:00,328.05Mbps,295241121796
2018/08/26 14:00:00,2018/08/26 16:00:00,378.93Mbps,341035737393
2018/08/26 16:00:00,2018/08/26 18:00:00,352.54Mbps,317281648967
2018/08/26 18:00:00,2018/08/26 20:00:00,334.28Mbps,300850698900
2018/08/26 20:00:00,2018/08/26 22:00:00,380.21Mbps,342191431275
2018/08/26 22:00:00,2018/08/27 00:00:00,413.56Mbps,372203033437
2018/08/27 00:00:00,2018/08/27 02:00:00,346.16Mbps,311541601255
2018/08/27 02:00:00,2018/08/27 04:00:00,229.73Mbps,206758196872
2018/08/27 04:00:00,2018/08/27 06:00:00,171.55Mbps,154395114805
2018/08/27 06:00:00,2018/08/27 08:00:00,184.18Mbps,165765631098
2018/08/27 08:00:00,2018/08/27 10:00:00,315.51Mbps,283958781287
2018/08/27 10:00:00,2018/08/27 12:00:00,450.01Mbps,405009300097
2018/08/27 12:00:00,2018/08/27 14:00:00,524.96Mbps,472465522258
2018/08/27 14:00:00,2018/08/27 16:00:00,550.15Mbps,495137402092
2018/08/27 16:00:00,2018/08/27 18:00:00,572.34Mbps,515103886513
2018/08/27 18:00:00,2018/08/27 20:00:00,476.96Mbps,429266065176
2018/08/27 20:00:00,2018/08/27 22:00:00,429.03Mbps,386126360360
2018/08/27 22:00:00,2018/08/28 00:00:00,435.95Mbps,392358069153
2018/08/28 00:00:00,2018/08/28 02:00:00,360.47Mbps,324425157875
2018/08/28 02:00:00,2018/08/28 04:00:00,237.93Mbps,214140326736
2018/08/28 04:00:00,2018/08/28 06:00:00,190.81Mbps,171730016606
2018/08/28 06:00:00,2018/08/28 08:00:00,180.95Mbps,162856589677
2018/08/28 08:00:00,2018/08/28 10:00:00,371.61Mbps,334449711433
2018/08/28 10:00:00,2018/08/28 12:00:00,582.75Mbps,524477637970
2018/08/28 12:00:00,2018/08/28 14:00:00,582.16Mbps,523942837255
2018/08/28 14:00:00,2018/08/28 16:00:00,662.92Mbps,596629393831
2018/08/28 16:00:00,2018/08/28 18:00:00,578.74Mbps,520866051111
2018/08/28 18:00:00,2018/08/28 20:00:00,465.35Mbps,418819431650
2018/08/28 20:00:00,2018/08/28 22:00:00,453.54Mbps,408187666045
2018/08/28 22:00:00,2018/08/29 00:00:00,454.73Mbps,409257521094
2018/08/29 00:00:00,2018/08/29 02:00:00,344.49Mbps,310044470350
2018/08/29 02:00:00,2018/08/29 04:00:00,257.08Mbps,231369098708
2018/08/29 04:00:00,2018/08/29 06:00:00,228.83Mbps,205950725363
2018/08/29 06:00:00,2018/08/29 08:00:00,192.04Mbps,172835504133
2018/08/29 08:00:00,2018/08/29 10:00:00,376.09Mbps,338481948052
2018/08/29 10:00:00,2018/08/29 12:00:00,546.77Mbps,492090903514
2018/08/29 12:00:00,2018/08/29 14:00:00,562.53Mbps,506279086793
2018/08/29 14:00:00,2018/08/29 16:00:00,530.79Mbps,477713664999
2018/08/29 16:00:00,2018/08/29 18:00:00,599.74Mbps,539766482188
2018/08/29 18:00:00,2018/08/29 20:00:00,508.53Mbps,457680483541
2018/08/29 20:00:00,2018/08/29 22:00:00,432.15Mbps,388937769228
2018/08/29 22:00:00,2018/08/30 00:00:00,499.84Mbps,449860101464
2018/08/30 00:00:00,2018/08/30 02:00:00,367.89Mbps,331099020598
2018/08/30 02:00:00,2018/08/30 04:00:00,251.21Mbps,226091303168
2018/08/30 04:00:00,2018/08/30 06:00:00,148.18Mbps,133360062127
2018/08/30 06:00:00,2018/08/30 08:00:00,173.66Mbps,156293166917
2018/08/30 08:00:00,2018/08/30 10:00:00,320.68Mbps,288610367544
2018/08/30 10:00:00,2018/08/30 12:00:00,433.64Mbps,390278153371
2018/08/30 12:00:00,2018/08/30 14:00:00,525.07Mbps,472563037607
2018/08/30 14:00:00,2018/08/30 16:00:00,524.84Mbps,472355673224
2018/08/30 16:00:00,2018/08/30 18:00:00,486.80Mbps,438119397697
2018/08/30 18:00:00,2018/08/30 20:00:00,400.43Mbps,360384432270
2018/08/30 20:00:00,2018/08/30 22:00:00,381.54Mbps,343388964130
2018/08/30 22:00:00,2018/08/31 00:00:00,366.27Mbps,329643393160
2018/08/31 00:00:00,2018/08/31 02:00:00,338.12Mbps,304309681968
2018/08/31 02:00:00,2018/08/31 04:00:00,212.25Mbps,191024721250
2018/08/31 04:00:00,2018/08/31 06:00:00,153.74Mbps,138369666913
2018/08/31 06:00:00,2018/08/31 08:00:00,169.94Mbps,152946905171
2018/08/31 08:00:00,2018/08/31 10:00:00,356.59Mbps,320929619181
2018/08/31 10:00:00,2018/08/31 12:00:00,470.88Mbps,423791987970
2018/08/31 12:00:00,2018/08/31 14:00:00,475.17Mbps,427656188263
2018/08/31 14:00:00,2018/08/31 16:00:00,456.34Mbps,410710420434
2018/08/31 16:00:00,2018/08/31 18:00:00,455.41Mbps,409869366142
2018/08/31 18:00:00,2018/08/31 20:00:00,406.29Mbps,365663551675
2018/08/31 20:00:00,2018/08/31 22:00:00,380.31Mbps,342276224118
2018/08/31 22:00:00,2018/09/01 00:00:00,353.37Mbps,318036413455
2018/09/01 00:00:00,2018/09/01 02:00:00,329.23Mbps,296310135403
2018/09/01 02:00:00,2018/09/01 04:00:00,232.48Mbps,209236334190
2018/09/01 04:00:00,2018/09/01 06:00:00,187.01Mbps,168309941751
2018/09/01 06:00:00,2018/09/01 08:00:00,163.53Mbps,147178144742
2018/09/01 08:00:00,2018/09/01 10:00:00,221.03Mbps,198926447080
2018/09/01 10:00:00,2018/09/01 12:00:00,274.12Mbps,246704295859
2018/09/01 12:00:00,2018/09/01 14:00:00,384.77Mbps,346292286507
2018/09/01 14:00:00,2018/09/01 16:00:00,430.63Mbps,387566007752
2018/09/01 16:00:00,2018/09/01 18:00:00,385.56Mbps,347004176317
2018/09/01 18:00:00,2018/09/01 20:00:00,437.06Mbps,393358361725
2018/09/01 20:00:00,2018/09/01 22:00:00,399.90Mbps,359912152208
2018/09/01 22:00:00,2018/09/02 00:00:00,351.26Mbps,316136711087
2018/09/02 00:00:00,2018/09/02 02:00:00,349.32Mbps,314386824380
2018/09/02 02:00:00,2018/09/02 04:00:00,231.88Mbps,208695798770
2018/09/02 04:00:00,2018/09/02 06:00:00,213.07Mbps,191763173589
2018/09/02 06:00:00,2018/09/02 08:00:00,157.05Mbps,141340998554
2018/09/02 08:00:00,2018/09/02 10:00:00,174.37Mbps,156930790914
2018/09/02 10:00:00,2018/09/02 12:00:00,253.93Mbps,228538652830
2018/09/02 12:00:00,2018/09/02 14:00:00,306.23Mbps,275604212060
2018/09/02 14:00:00,2018/09/02 16:00:00,391.78Mbps,352599966939
2018/09/02 16:00:00,2018/09/02 18:00:00,378.52Mbps,340665016384
2018/09/02 18:00:00,2018/09/02 20:00:00,333.86Mbps,300473199685
2018/09/02 20:00:00,2018/09/02 22:00:00,382.33Mbps,344092685203
2018/09/02 22:00:00,2018/09/03 00:00:00,354.28Mbps,318852594611
2018/09/03 00:00:00,2018/09/03 02:00:00,290.78Mbps,261705269932
2018/09/03 02:00:00,2018/09/03 04:00:00,242.38Mbps,218146173567
2018/09/03 04:00:00,2018/09/03 06:00:00,155.91Mbps,140316556943
2018/09/03 06:00:00,2018/09/03 08:00:00,167.31Mbps,150577012891
2018/09/03 08:00:00,2018/09/03 10:00:00,353.55Mbps,318199305706
2018/09/03 10:00:00,2018/09/03 12:00:00,530.39Mbps,477350902718
2018/09/03 12:00:00,2018/09/03 14:00:00,596.62Mbps,536958770625
2018/09/03 14:00:00,2018/09/03 16:00:00,567.18Mbps,510458666275
2018/09/03 16:00:00,2018/09/03 18:00:00,487.52Mbps,438766250260
2018/09/03 18:00:00,2018/09/03 20:00:00,409.56Mbps,368600980740
2018/09/03 20:00:00,2018/09/03 22:00:00,395.37Mbps,355830574939
2018/09/03 22:00:00,2018/09/04 00:00:00,374.08Mbps,336674912698
2018/09/04 00:00:00,2018/09/04 02:00:00,323.94Mbps,291547938615
2018/09/04 02:00:00,2018/09/04 04:00:00,232.73Mbps,209459337805
2018/09/04 04:00:00,2018/09/04 06:00:00,164.58Mbps,148126315650
2018/09/04 06:00:00,2018/09/04 08:00:00,181.43Mbps,163288766554
2018/09/04 08:00:00,2018/09/04 10:00:00,310.38Mbps,279342442849
2018/09/04 10:00:00,2018/09/04 12:00:00,594.88Mbps,535388263092
2018/09/04 12:00:00,2018/09/04 14:00:00,581.63Mbps,523470490036
2018/09/04 14:00:00,2018/09/04 16:00:00,570.36Mbps,513327830732
2018/09/04 16:00:00,2018/09/04 18:00:00,493.83Mbps,444449302340
2018/09/04 18:00:00,2018/09/04 20:00:00,409.90Mbps,368910792308
2018/09/04 20:00:00,2018/09/04 22:00:00,448.27Mbps,403438871693
2018/09/04 22:00:00,2018/09/05 00:00:00,395.52Mbps,355970709140
2018/09/05 00:00:00,2018/09/05 02:00:00,348.38Mbps,313545511102
2018/09/05 02:00:00,2018/09/05 04:00:00,194.37Mbps,174934721446
2018/09/05 04:00:00,2018/09/05 06:00:00,158.53Mbps,142673624671
2018/09/05 06:00:00,2018/09/05 08:00:00,191.24Mbps,172117324864
2018/09/05 08:00:00,2018/09/05 10:00:00,266.01Mbps,239413448632
2018/09/05 10:00:00,2018/09/05 12:00:00,399.81Mbps,359830264120
2018/09/05 12:00:00,2018/09/05 14:00:00,480.09Mbps,432081784729
2018/09/05 14:00:00,2018/09/05 16:00:00,522.10Mbps,469894297108
2018/09/05 16:00:00,2018/09/05 18:00:00,479.22Mbps,431295403526
2018/09/05 18:00:00,2018/09/05 20:00:00,420.70Mbps,378626589137
2018/09/05 20:00:00,2018/09/05 22:00:00,373.74Mbps,336367304761
2018/09/05 22:00:00,2018/09/06 00:00:00,368.31Mbps,331479925594
2018/09/06 00:00:00,2018/09/06 02:00:00,294.98Mbps,265479983338
2018/09/06 02:00:00,2018/09/06 04:00:00,227.60Mbps,204844349628
2018/09/06 04:00:00,2018/09/06 06:00:00,167.38Mbps,150637732916
2018/09/06 06:00:00,2018/09/06 08:00:00,157.22Mbps,141493775566
2018/09/06 08:00:00,2018/09/06 10:00:00,275.40Mbps,247859993910
2018/09/06 10:00:00,2018/09/06 12:00:00,410.92Mbps,369827766950
2018/09/06 12:00:00,2018/09/06 14:00:00,511.26Mbps,460138151829
2018/09/06 14:00:00,2018/09/06 16:00:00,521.67Mbps,469507471499
2018/09/06 16:00:00,2018/09/06 18:00:00,513.83Mbps,462444209265
2018/09/06 18:00:00,2018/09/06 20:00:00,425.61Mbps,383045377315
2018/09/06 20:00:00,2018/09/06 22:00:00,428.85Mbps,385968221645
2018/09/06 22:00:00,2018/09/07 00:00:00,385.86Mbps,347272190377
2018/09/07 00:00:00,2018/09/07 02:00:00,339.78Mbps,305802986541
2018/09/07 02:00:00,2018/09/07 04:00:00,232.85Mbps,209563830441
2018/09/07 04:00:00,2018/09/07 06:00:00,160.70Mbps,144628449997
2018/09/07 06:00:00,2018/09/07 08:00:00,159.18Mbps,143258699119
2018/09/07 08:00:00,2018/09/07 10:00:00,349.55Mbps,314597688144
2018/09/07 10:00:00,2018/09/07 12:00:00,415.87Mbps,374283516410
2018/09/07 12:00:00,2018/09/07 14:00:00,482.87Mbps,434580658870
2018/09/07 14:00:00,2018/09/07 16:00:00,538.63Mbps,484762714607
2018/09/07 16:00:00,2018/09/07 18:00:00,448.03Mbps,403228257916
2018/09/07 18:00:00,2018/09/07 20:00:00,392.92Mbps,353629266919
2018/09/07 20:00:00,2018/09/07 22:00:00,354.66Mbps,319194882883
2018/09/07 22:00:00,2018/09/08 00:00:00,359.07Mbps,323166961303
2018/09/08 00:00:00,2018/09/08 02:00:00,371.98Mbps,334781684388
2018/09/08 02:00:00,2018/09/08 04:00:00,298.86Mbps,268973140858
2018/09/08 04:00:00,2018/09/08 06:00:00,176.03Mbps,158428913748
2018/09/08 06:00:00,2018/09/08 08:00:00,167.76Mbps,150981394292
2018/09/08 08:00:00,2018/09/08 10:00:00,208.36Mbps,187527206727
2018/09/08 10:00:00,2018/09/08 12:00:00,274.31Mbps,246875741910
2018/09/08 12:00:00,2018/09/08 14:00:00,361.37Mbps,325233896842
2018/09/08 14:00:00,2018/09/08 16:00:00,365.88Mbps,329296107161
2018/09/08 16:00:00,2018/09/08 18:00:00,732.00Mbps,658799107474
2018/09/08 18:00:00,2018/09/08 20:00:00,594.01Mbps,534612607055
2018/09/08 20:00:00,2018/09/08 22:00:00,367.46Mbps,330714315435
2018/09/08 22:00:00,2018/09/09 00:00:00,377.00Mbps,339298906337
2018/09/09 00:00:00,2018/09/09 02:00:00,333.28Mbps,299948021767
2018/09/09 02:00:00,2018/09/09 04:00:00,258.10Mbps,232286502680
2018/09/09 04:00:00,2018/09/09 06:00:00,170.42Mbps,153375583883
2018/09/09 06:00:00,2018/09/09 08:00:00,157.85Mbps,142062216102
2018/09/09 08:00:00,2018/09/09 10:00:00,237.26Mbps,213538117798
2018/09/09 10:00:00,2018/09/09 12:00:00,299.39Mbps,269451513213
2018/09/09 12:00:00,2018/09/09 14:00:00,337.49Mbps,303738285985
2018/09/09 14:00:00,2018/09/09 16:00:00,367.52Mbps,330769895800
2018/09/09 16:00:00,2018/09/09 18:00:00,402.32Mbps,362086211856
2018/09/09 18:00:00,2018/09/09 20:00:00,379.88Mbps,341888156303
2018/09/09 20:00:00,2018/09/09 22:00:00,402.16Mbps,361947081192
2018/09/09 22:00:00,2018/09/10 00:00:00,385.76Mbps,347185790127
2018/09/10 00:00:00,2018/09/10 02:00:00,329.18Mbps,296262096419
2018/09/10 02:00:00,2018/09/10 04:00:00,258.43Mbps,232584283986
2018/09/10 04:00:00,2018/09/10 06:00:00,200.14Mbps,180124686238
2018/09/10 06:00:00,2018/09/10 08:00:00,193.00Mbps,173702954688
2018/09/10 08:00:00,2018/09/10 10:00:00,282.03Mbps,253830795013
2018/09/10 10:00:00,2018/09/10 12:00:00,453.20Mbps,407877259878
2018/09/10 12:00:00,2018/09/10 14:00:00,510.22Mbps,459201404669
2018/09/10 14:00:00,2018/09/10 16:00:00,519.69Mbps,467719244041
2018/09/10 16:00:00,2018/09/10 18:00:00,492.19Mbps,442972477036
2018/09/10 18:00:00,2018/09/10 20:00:00,394.84Mbps,355358156767
2018/09/10 20:00:00,2018/09/10 22:00:00,400.12Mbps,360107415122
2018/09/10 22:00:00,2018/09/11 00:00:00,389.44Mbps,350499660933
2018/09/11 00:00:00,2018/09/11 02:00:00,321.49Mbps,289339347426
2018/09/11 02:00:00,2018/09/11 04:00:00,225.30Mbps,202768833717
2018/09/11 04:00:00,2018/09/11 06:00:00,160.26Mbps,144234854951
2018/09/11 06:00:00,2018/09/11 08:00:00,145.90Mbps,131309697553
2018/09/11 08:00:00,2018/09/11 10:00:00,347.33Mbps,312594629161
2018/09/11 10:00:00,2018/09/11 12:00:00,417.83Mbps,376048263673
2018/09/11 12:00:00,2018/09/11 14:00:00,527.08Mbps,474371140649
2018/09/11 14:00:00,2018/09/11 16:00:00,495.51Mbps,445963056639
2018/09/11 16:00:00,2018/09/11 18:00:00,539.84Mbps,485856930969
2018/09/11 18:00:00,2018/09/11 20:00:00,445.13Mbps,400615811937
2018/09/11 20:00:00,2018/09/11 22:00:00,463.24Mbps,416917206575
2018/09/11 22:00:00,2018/09/12 00:00:00,421.97Mbps,379771298768
2018/09/12 00:00:00,2018/09/12 02:00:00,379.47Mbps,341525296953
2018/09/12 02:00:00,2018/09/12 04:00:00,354.44Mbps,319000350346
2018/09/12 04:00:00,2018/09/12 06:00:00,223.97Mbps,201573673029
2018/09/12 06:00:00,2018/09/12 08:00:00,229.75Mbps,206777436918
2018/09/12 08:00:00,2018/09/12 10:00:00,454.19Mbps,408771779941
2018/09/12 10:00:00,2018/09/12 12:00:00,603.60Mbps,543243609023
2018/09/12 12:00:00,2018/09/12 14:00:00,607.99Mbps,547189739334
2018/09/12 14:00:00,2018/09/12 16:00:00,603.95Mbps,543551498725
2018/09/12 16:00:00,2018/09/12 18:00:00,520.30Mbps,468271951755
2018/09/12 18:00:00,2018/09/12 20:00:00,510.88Mbps,459793088396
2018/09/12 20:00:00,2018/09/12 22:00:00,491.96Mbps,442764306013
2018/09/12 22:00:00,2018/09/13 00:00:00,399.57Mbps,359615067066
2018/09/13 00:00:00,2018/09/13 02:00:00,340.91Mbps,306818758503
2018/09/13 02:00:00,2018/09/13 04:00:00,345.52Mbps,310969603920
2018/09/13 04:00:00,2018/09/13 06:00:00,211.16Mbps,190044750278
2018/09/13 06:00:00,2018/09/13 08:00:00,164.76Mbps,148282742260
2018/09/13 08:00:00,2018/09/13 10:00:00,374.69Mbps,337217906733
2018/09/13 10:00:00,2018/09/13 12:00:00,541.41Mbps,487264977588
2018/09/13 12:00:00,2018/09/13 14:00:00,492.39Mbps,443147964248
2018/09/13 14:00:00,2018/09/13 16:00:00,676.30Mbps,608671205696
2018/09/13 16:00:00,2018/09/13 18:00:00,545.02Mbps,490520446376
2018/09/13 18:00:00,2018/09/13 20:00:00,521.12Mbps,469009658910
2018/09/13 20:00:00,2018/09/13 22:00:00,495.48Mbps,445930601416
